,address_components,name,place_id,city
0,"[{'long_name': '46', 'short_name': '46', 'types': ['street_number']}, {'long_name': 'Barbara-Uthmann-Ring', 'short_name': 'Barbara-Uthmann-Ring', 'types': ['route']}, {'long_name': 'Annaberg-Buchholz', 'short_name': 'Annaberg-Buchholz', 'types': ['locality', 'political']}, {'long_name': 'Erzgebirgskreis', 'short_name': 'Erzgebirgskreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09456', 'short_name': '09456', 'types': ['postal_code']}]",EDEKA Glässer,ChIJ_eeKNh6toEcRbghlG67REis,Annaberg-Buchholz
0,"[{'long_name': '24', 'short_name': '24', 'types': ['street_number']}, {'long_name': 'Schweriner Straße', 'short_name': 'Schweriner Str.', 'types': ['route']}, {'long_name': 'Wismar', 'short_name': 'Wismar', 'types': ['locality', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23970', 'short_name': '23970', 'types': ['postal_code']}]",EDEKA Jens Meier,ChIJ-YaNWmLHrUcRZ7BVn5sVA7w,Wismar
0,"[{'long_name': '7-17', 'short_name': '7-17', 'types': ['street_number']}, {'long_name': 'Altwismarstraße', 'short_name': 'Altwismarstraße', 'types': ['route']}, {'long_name': 'Wismar', 'short_name': 'Wismar', 'types': ['locality', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23966', 'short_name': '23966', 'types': ['postal_code']}]",EDEKA N. Korzak,ChIJtXS6DJu4rUcR4JYQkbWUHV4,Wismar
0,"[{'long_name': '56', 'short_name': '56', 'types': ['street_number']}, {'long_name': 'Bürgermeister-Haupt-Straße', 'short_name': 'Bürgermeister-Haupt-Straße', 'types': ['route']}, {'long_name': 'Wismar', 'short_name': 'Wismar', 'types': ['locality', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23966', 'short_name': '23966', 'types': ['postal_code']}]",ALDI Wismar,ChIJ82LHemHHrUcRAGhmCFl8_kE,Wismar
0,"[{'long_name': '203', 'short_name': '203', 'types': ['street_number']}, {'long_name': 'Lübsche Straße', 'short_name': 'Lübsche Str.', 'types': ['route']}, {'long_name': 'Wismar', 'short_name': 'Wismar', 'types': ['locality', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23966', 'short_name': '23966', 'types': ['postal_code']}]",Lidl,ChIJfdbvoqy4rUcRVofQ8SuwAMw,Wismar
0,"[{'long_name': '99', 'short_name': '99', 'types': ['street_number']}, {'long_name': 'Lübsche Straße', 'short_name': 'Lübsche Str.', 'types': ['route']}, {'long_name': 'Wismar', 'short_name': 'Wismar', 'types': ['locality', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23966', 'short_name': '23966', 'types': ['postal_code']}]",Netto Filiale,ChIJuTWXgKG4rUcRSANNdPnchjg,Wismar
0,"[{'long_name': '34', 'short_name': '34', 'types': ['street_number']}, {'long_name': 'Professor-Frege-Straße', 'short_name': 'Professor-Frege-Straße', 'types': ['route']}, {'long_name': 'Wismar', 'short_name': 'Wismar', 'types': ['locality', 'political']}, {'long_name': 'Mecklenburg-Vorpommern', 'short_name': 'MV', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23970', 'short_name': '23970', 'types': ['postal_code']}]",Markant-Markt Kagenmarkt,ChIJK--GyI-4rUcRqLLF-o3BBzQ,Wismar
0,"[{'long_name': '29', 'short_name': '29', 'types': ['street_number']}, {'long_name': 'Eherne Schlange', 'short_name': 'Eherne Schlange', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",Netto Filiale,ChIJ45SKfQHgCUcRrZQ2WhP6lCY,Freiberg
0,"[{'long_name': '45-47', 'short_name': '45-47', 'types': ['street_number']}, {'long_name': 'Olbernhauer Straße', 'short_name': 'Olbernhauer Str.', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",Lidl,ChIJS1qNRfdfp0cRNvCz0uxQ1MA,Freiberg
0,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Eherne Schlange', 'short_name': 'Eherne Schlange', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",Edeka Fiedler,ChIJZwcYSwDgCUcRPoosr1BP7cI,Freiberg
0,"[{'long_name': '85', 'short_name': '85', 'types': ['street_number']}, {'long_name': 'Chemnitzer Straße', 'short_name': 'Chemnitzer Str.', 'types': ['route']}, {'long_name': 'Wasserberg', 'short_name': 'Wasserberg', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,ChIJXWAOwOVfp0cRcBXFewOInVk,Freiberg
0,"[{'long_name': '81', 'short_name': '81', 'types': ['street_number']}, {'long_name': 'Forstweg', 'short_name': 'Forstweg', 'types': ['route']}, {'long_name': 'Wasserberg', 'short_name': 'Wasserberg', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",EDEKA Raebiger,ChIJSYFRivFfp0cRXiTYjHV9OQc,Freiberg
0,"[{'long_name': '11', 'short_name': '11', 'types': ['street_number']}, {'long_name': 'Friedeburger Straße', 'short_name': 'Friedeburger Str.', 'types': ['route']}, {'long_name': 'Friedeburg', 'short_name': 'Friedeburg', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",REWE,ChIJu-FSTuJfp0cRkInt-HwcEio,Freiberg
0,"[{'long_name': '19', 'short_name': '19', 'types': ['street_number']}, {'long_name': 'Meißner Gasse', 'short_name': 'Meißner G.', 'types': ['route']}, {'long_name': 'Altstadt', 'short_name': 'Altstadt', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",PENNY,ChIJX_wgqAFgp0cROtbXdCsZqNU,Freiberg
0,"[{'long_name': '55-57', 'short_name': '55-57', 'types': ['street_number']}, {'long_name': 'Frauensteiner Straße', 'short_name': 'Frauensteiner Str.', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",Netto,ChIJ2XzqdwbgCUcRNrAdSXOo7fM,Freiberg
0,"[{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Abraham-von-Schönberg-Straße', 'short_name': 'Abraham-von-Schönberg-Straße', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",Netto Filiale,ChIJqWIlpQpgp0cRE6rOjQZAGwk,Freiberg
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Bebelplatz', 'short_name': 'Bebelpl.', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]","Kaufland Freiberg, Bebelplatz",ChIJdZB4tv5fp0cRVnw7jz4gQxY,Freiberg
0,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Am Bahnhof', 'short_name': 'Am Bahnhof', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",REWE Kaden oHG,ChIJbWPd2Hdfp0cRjLnhDc8P0v8,Freiberg
0,"[{'long_name': '70', 'short_name': '70', 'types': ['street_number']}, {'long_name': 'Olbernhauer Straße', 'short_name': 'Olbernhauer Str.', 'types': ['route']}, {'long_name': 'Wasserberg', 'short_name': 'Wasserberg', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",PENNY,ChIJFWXQ5_Zfp0cRcSOCdDh4FBw,Freiberg
0,"[{'long_name': '69', 'short_name': '69', 'types': ['street_number']}, {'long_name': 'Karl-Kegel-Straße', 'short_name': 'Karl-Kegel-Straße', 'types': ['route']}, {'long_name': 'Wasserberg', 'short_name': 'Wasserberg', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]",Netto Filiale,ChIJMZqmI_Jfp0cRUtaJLT6tXi8,Freiberg
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Häuersteig', 'short_name': 'Häuersteig', 'types': ['route']}, {'long_name': 'Freiberg', 'short_name': 'Freiberg', 'types': ['locality', 'political']}, {'long_name': 'Mittelsachsen', 'short_name': 'Mittelsachsen', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Chemnitz', 'short_name': 'C', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Sachsen', 'short_name': 'SN', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '09599', 'short_name': '09599', 'types': ['postal_code']}]","Kaufland Freiberg, Häuersteig",ChIJD5aXiotfp0cRt_BUZ9SfvfY,Freiberg
0,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Reyerhütte', 'short_name': 'Reyerhütte', 'types': ['route']}, {'long_name': 'Giesenkirchen', 'short_name': 'Giesenkirchen', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41065', 'short_name': '41065', 'types': ['postal_code']}]",real,ChIJB16jb-msuEcRpXxEMmEqJDs,Mönchengladbach
0,"[{'long_name': '171', 'short_name': '171', 'types': ['street_number']}, {'long_name': 'Hindenburgstraße', 'short_name': 'Hindenburgstraße', 'types': ['route']}, {'long_name': 'Nord', 'short_name': 'Nord', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41061', 'short_name': '41061', 'types': ['postal_code']}]",dm-drogerie markt,ChIJ3dou0PSquEcRmVSvvXMV7OM,Mönchengladbach
0,"[{'long_name': '55', 'short_name': '55', 'types': ['street_number']}, {'long_name': 'Viktoriastraße', 'short_name': 'Viktoriastraße', 'types': ['route']}, {'long_name': 'Nord', 'short_name': 'Nord', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41061', 'short_name': '41061', 'types': ['postal_code']}]",NORMA Filiale,ChIJI-_bfUz_vEcR_ZuP33ajfr0,Mönchengladbach
0,"[{'long_name': '220', 'short_name': '220', 'types': ['street_number']}, {'long_name': 'Rheydter Straße', 'short_name': 'Rheydter Str.', 'types': ['route']}, {'long_name': 'Nord', 'short_name': 'Nord', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41065', 'short_name': '41065', 'types': ['postal_code']}]",REWE,ChIJ32PMWLqsuEcR9cuDLmf-WOQ,Mönchengladbach
0,"[{'long_name': '126', 'short_name': '126', 'types': ['street_number']}, {'long_name': 'Hofstraße', 'short_name': 'Hofstraße', 'types': ['route']}, {'long_name': 'Giesenkirchen', 'short_name': 'Giesenkirchen', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41065', 'short_name': '41065', 'types': ['postal_code']}]",ALDI SÜD,ChIJk-PQpcCsuEcRPuhz2NevzDY,Mönchengladbach
0,"[{'long_name': '144', 'short_name': '144', 'types': ['street_number']}, {'long_name': 'Hofstraße', 'short_name': 'Hofstraße', 'types': ['route']}, {'long_name': 'Giesenkirchen', 'short_name': 'Giesenkirchen', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41065', 'short_name': '41065', 'types': ['postal_code']}]",Edeka Endt,ChIJ6VjkvcCsuEcRIQpzyN9VbMI,Mönchengladbach
0,"[{'long_name': '137', 'short_name': '137', 'types': ['street_number']}, {'long_name': 'Otto-Saffran-Straße', 'short_name': 'Otto-Saffran-Straße', 'types': ['route']}, {'long_name': 'Süd', 'short_name': 'Süd', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41238', 'short_name': '41238', 'types': ['postal_code']}]",Netto Filiale,ChIJsUu4b8ysuEcR2dgE5S5l68M,Mönchengladbach
0,"[{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Waldnieler Straße', 'short_name': 'Waldnieler Str.', 'types': ['route']}, {'long_name': 'Nord', 'short_name': 'Nord', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41068', 'short_name': '41068', 'types': ['postal_code']}]",Netto City Filiale,ChIJzX6SKGSruEcRcavPkETpA8Y,Mönchengladbach
0,"[{'long_name': '120', 'short_name': '120', 'types': ['street_number']}, {'long_name': 'Breite Straße', 'short_name': 'Breite Str.', 'types': ['route']}, {'long_name': 'Süd', 'short_name': 'Süd', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41236', 'short_name': '41236', 'types': ['postal_code']}]",Lidl,ChIJMaMphsisuEcRESBC50dAuCA,Mönchengladbach
0,"[{'long_name': '42', 'short_name': '42', 'types': ['street_number']}, {'long_name': 'Hauptstraße', 'short_name': 'Hauptstraße', 'types': ['route']}, {'long_name': 'Süd', 'short_name': 'Süd', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41236', 'short_name': '41236', 'types': ['postal_code']}]",REWE,ChIJ0VtJ70pTv0cRb2knw7ADZ8M,Mönchengladbach
0,"[{'long_name': '92', 'short_name': '92', 'types': ['street_number']}, {'long_name': 'Erzbergerstraße', 'short_name': 'Erzbergerstraße', 'types': ['route']}, {'long_name': 'Giesenkirchen', 'short_name': 'Giesenkirchen', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41061', 'short_name': '41061', 'types': ['postal_code']}]",Aymar Food,ChIJS92PfZWsuEcRaB_QtGTMqsI,Mönchengladbach
0,"[{'long_name': '155', 'short_name': '155', 'types': ['street_number']}, {'long_name': 'Lüpertzender Straße', 'short_name': 'Lüpertzender Str.', 'types': ['route']}, {'long_name': 'Nord', 'short_name': 'Nord', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41061', 'short_name': '41061', 'types': ['postal_code']}]",Netto Filiale,ChIJ8_pZ_5asuEcR11qPuDTPb6g,Mönchengladbach
0,"[{'long_name': '43', 'short_name': '43', 'types': ['street_number']}, {'long_name': 'Rudolfstraße', 'short_name': 'Rudolfstraße', 'types': ['route']}, {'long_name': 'Nord', 'short_name': 'Nord', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41068', 'short_name': '41068', 'types': ['postal_code']}]",HIT Markt Mönchengladbach,ChIJdxuEfV2ruEcRZbozOp_NKc4,Mönchengladbach
0,"[{'long_name': '126', 'short_name': '126', 'types': ['street_number']}, {'long_name': 'Bahnstraße', 'short_name': 'Bahnstraße', 'types': ['route']}, {'long_name': 'West', 'short_name': 'West', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Mönchengladbach', 'short_name': 'MG', 'types': ['locality', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41069', 'short_name': '41069', 'types': ['postal_code']}]",Netto Filiale,ChIJa6Pl81qruEcReIq9Vmxci4w,Mönchengladbach
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Emil-Reichardt-Straße', 'short_name': 'Emil-Reichardt-Straße', 'types': ['route']}, {'long_name': 'Nordhausen', 'short_name': 'Nordhausen', 'types': ['locality', 'political']}, {'long_name': 'Nordhausen', 'short_name': 'NDH', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Thüringen', 'short_name': 'TH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '99734', 'short_name': '99734', 'types': ['postal_code']}]",dm-drogerie markt,ChIJH0wt0JD_pEcRRijTdsUtYa4,Nordhausen
