,bus_score,date,gmap_score,hystreet_score,index,nationalExpress_score,national_score,regional_score,suburban_score,zug_score
115,,2020-03-23,,,07331,,,0.9318181818181818,0.7142857142857143,0.9118198874296435
116,,2020-03-23,,,07332,,,0.7248908296943231,0.9459459459459459,0.7463863337713534
117,,2020-03-23,,,07339,1.0,1.0,0.9720930232558139,0.713235294117647,0.9434426229508197
118,,2020-03-23,0.37534586499110567,0.00045055323372937697,08111,,,,,
119,,2020-03-23,,,08117,,,0.9293139293139293,,0.9293139293139293
120,,2020-03-23,3.0,,08118,1.0,1.0,0.9574468085106382,1.0,0.9880999603332011
121,,2020-03-23,,,08119,,1.0,0.9815546772068511,0.9996052112120016,0.9954462659380692
122,,2020-03-23,,0.0002914339038699871,08121,,,0.917910447761194,0.9646017699115044,0.9392712550607287
123,,2020-03-23,,,08125,,,0.9461538461538461,0.9880159786950732,0.9793868921775899
124,,2020-03-23,,,08127,,1.0,0.9563758389261745,,0.9583333333333334
125,,2020-03-23,,,08128,,,0.8551401869158879,,0.8551401869158879
126,,2020-03-23,0.5325116572395482,,08136,,1.0,0.9568062827225131,,0.9590570719602978
127,,2020-03-23,,0.00039645549987156096,08212,0.9491525423728814,1.0,0.8535911602209945,1.0,0.948051948051948
128,,2020-03-23,,,08215,1.0,1.0,0.8233766233766234,0.9988276670574443,0.9454976303317536
129,,2020-03-23,0.33324380018691974,0.0006555792108548024,08221,1.0,0.9722222222222222,0.9787234042553191,0.9855421686746988,0.9837837837837837
130,,2020-03-23,1.2484175765754715,0.0007118179899915465,08222,,,,,
131,,2020-03-23,0.4489222416464783,,08231,,,,,
132,,2020-03-23,,,08235,,,0.9478021978021978,,0.9478021978021978
133,,2020-03-23,,,08237,,1.0,0.9872611464968153,1.0,0.9909502262443439
134,,2020-03-23,,0.00018092898509838078,08311,0.9038461538461539,1.0,0.8345864661654135,0.8734375,0.8695652173913043
135,,2020-03-23,0.3378100174721689,,08317,,,,,
136,,2020-03-23,1.0325812884655763,,08326,,,1.0,1.0,1.0
137,,2020-03-23,,,08327,,1.0,1.0,,1.0
138,,2020-03-23,,,08335,,1.0,0.8180839612486545,0.8545454545454545,0.8254437869822485
139,,2020-03-23,,,08336,,1.0,0.9956140350877193,,0.9956161714564052
140,,2020-03-23,0.3320792521909351,0.0006258373018589323,08415,,,,,
141,,2020-03-23,0.4203184873341613,,08416,,1.0,0.9811320754716981,1.0,0.9817073170731707
142,,2020-03-23,,0.0008782451633536005,08421,,1.0,0.9814814814814815,,0.9816272965879265
143,,2020-03-23,,0.002402803270482229,08426,,,,,
144,,2020-03-23,,,08435,,,0.9960975609756098,,0.9960975609756098
145,,2020-03-23,,,08436,,,0.9954441913439636,,0.9954441913439636
146,,2020-03-23,,,08437,,,0.9885931558935361,,0.9885931558935361
147,,2020-03-23,,0.0002730814023533191,09161,0.9615384615384616,,0.9723320158102767,,0.9704918032786886
148,,2020-03-23,0.22481598992118107,0.0005849499364063272,09162,,,,,
149,,2020-03-23,,,09172,1.0,1.0,0.9838709677419355,0.9760765550239234,0.9790940766550522
150,,2020-03-23,,,09181,,,1.0,1.0,1.0
151,1.0,2020-03-23,,,09189,1.0,1.0,1.0,,1.0
152,,2020-03-23,,,09190,,,0.9722222222222222,,0.9722222222222222
153,,2020-03-23,0.3524532531576151,,09261,,,0.9814814814814815,,0.9814814814814815
154,,2020-03-23,,0.00030931194662159556,09262,,,,,
155,,2020-03-23,,,09263,1.0,1.0,0.96875,,0.9699248120300752
156,,2020-03-23,,,09363,,,1.0,,1.0
157,,2020-03-23,,,09376,,,1.0,,1.0
158,,2020-03-23,,0.0008997020168511964,09461,0.875,1.0,0.9593023255813954,1.0,0.9511111111111111
159,,2020-03-23,,,09462,,,0.9186991869918699,,0.9186991869918699
160,,2020-03-23,,,09472,,,0.9615384615384616,,0.9615384615384616
161,,2020-03-23,,,09478,,1.0,0.9657142857142857,,0.9658444022770398
162,,2020-03-23,,,09561,,1.0,0.9666666666666667,1.0,0.9831932773109243
163,,2020-03-23,,0.000656537349072398,09562,,,,,
164,,2020-03-23,,,09563,,1.0,0.9981132075471698,1.0,0.998661311914324
165,,2020-03-23,0.37734723296277617,0.0003708928341528768,09564,,,,,
166,,2020-03-23,,,09575,,,0.9924242424242424,,0.9924242424242424
167,,2020-03-23,,,09577,1.0,1.0,0.9863013698630136,,0.9865951742627346
168,1.0,2020-03-23,,,09661,0.9772727272727273,1.0,0.8755364806866953,,0.8924731182795699
169,,2020-03-23,,,09662,,,0.978494623655914,,0.978494623655914
170,,2020-03-23,0.3067559202494087,0.0003425855694225586,09663,,,,,
171,1.0,2020-03-23,,,09677,,,0.9721577726218097,,0.9760479041916168
172,,2020-03-23,0.370853733127362,0.0008282873728667857,09761,0.9074074074074074,1.0,0.8676691729323308,,0.8703438395415473
173,,2020-03-23,,,09762,,,1.0,,1.0
174,,2020-03-23,,,09763,,,1.0,,1.0
175,,2020-03-23,,,09774,,1.0,0.9631901840490797,,0.9640718562874252
176,,2020-03-23,,,09777,,,1.0,,1.0
177,,2020-03-23,,,09778,,,1.0,,1.0
178,,2020-03-23,,,09779,1.0,1.0,0.965,,0.9680365296803652
179,,2020-03-23,,0.0002921614247489103,10041,0.0,1.0,0.9899441340782122,,0.9888641425389755
180,,2020-03-23,,,10044,,,1.0,,1.0
181,,2020-03-23,,,10045,0.5,1.0,0.9797101449275363,1.0,0.9789029535864979
182,,2020-03-23,,,10046,,,0.9780564263322884,,0.9780564263322884
183,,2020-03-23,0.265959712293696,0.0002629276624897583,11000,,,,,
184,,2020-03-23,0.7418756451084036,,12054,,,,,
185,,2020-03-23,0.5445090989251987,0.0004653151397361596,13003,,,,,
186,,2020-03-23,0.5322233365820476,,13004,,,,,
187,,2020-03-23,0.4832131360409416,,13075,,,,,
188,,2020-03-23,0.4331828164394005,,14511,,,,,
189,,2020-03-23,0.4887891450955257,,14523,,,,,
190,,2020-03-23,0.3201313670399692,0.00018291284673584626,14612,,,,,
191,,2020-03-23,,0.0003777231560271302,14713,,,,,
192,,2020-03-23,0.4398100407304212,,15003,,,,,
193,,2020-03-23,,0.00046199099973089406,16051,,,,,
194,,2020-03-23,0.5334509737532028,,16052,,,,,
195,,2020-03-23,0.3311558369167066,,16053,,,,,
